datetime,tma_manggarai,tma_katulampa,tma_depok
2022-12-22T16:30:00Z,664,15,99
2022-12-22T16:40:00Z,667,16,99
2022-12-22T17:00:00Z,673,15,99
2022-12-22T17:10:00Z,675,16,99
2022-12-22T17:20:00Z,676,15,99
2022-12-22T17:30:00Z,678,15,99
2022-12-22T17:40:00Z,679,15,99
2022-12-22T17:50:00Z,680,14,99
2022-12-22T18:10:00Z,682,14,98
2022-12-22T18:20:00Z,683,13,98
2022-12-22T18:30:00Z,683,13,99
2022-12-22T18:40:00Z,684,13,99
2022-12-22T18:50:00Z,685,13,98
2022-12-22T19:10:00Z,685,13,98
2022-12-22T19:30:00Z,684,14,97
2022-12-22T19:40:00Z,683,13,97
2022-12-22T19:50:00Z,682,13,96
2022-12-22T20:00:00Z,680,13,96
2022-12-22T20:20:00Z,677,14,96
2022-12-22T20:30:00Z,675,14,96
2022-12-22T20:40:00Z,672,13,96
2022-12-22T20:50:00Z,671,13,96
2022-12-22T21:00:00Z,669,13,96
2022-12-22T21:10:00Z,667,14,97
2022-12-22T21:20:00Z,665,14,97
2022-12-22T21:30:00Z,664,14,97
2022-12-22T21:40:00Z,662,14,97
2022-12-22T21:50:00Z,659,14,97
2022-12-22T22:00:00Z,658,14,97
2022-12-22T22:10:00Z,655,15,97
2022-12-22T22:30:00Z,651,14,97
2022-12-22T22:40:00Z,649,15,97
2022-12-22T22:50:00Z,648,14,97
2022-12-22T23:00:00Z,646,15,97
2022-12-22T23:10:00Z,644,15,97
2022-12-22T23:20:00Z,642,15,97
2022-12-22T23:40:00Z,638,16,97
2022-12-22T23:50:00Z,637,16,97
2022-12-23T00:00:00Z,636,15,98
2022-12-23T00:10:00Z,634,16,98
2022-12-23T00:20:00Z,633,15,98
2022-12-23T00:40:00Z,630,15,98
2022-12-23T00:50:00Z,630,16,98
2022-12-23T01:00:00Z,628,16,98
2022-12-23T01:10:00Z,627,16,98
2022-12-23T01:30:00Z,626,16,99
2022-12-23T01:50:00Z,623,16,100
2022-12-23T02:00:00Z,623,16,101
2022-12-23T02:10:00Z,623,16,101
2022-12-23T02:20:00Z,622,16,101
2022-12-23T02:30:00Z,622,17,101
2022-12-23T02:50:00Z,620,16,101
2022-12-23T03:00:00Z,620,17,101
2022-12-23T03:10:00Z,619,17,101
2022-12-23T03:20:00Z,619,17,101
2022-12-23T03:30:00Z,618,17,101
2022-12-23T03:40:00Z,618,17,101
2022-12-23T04:00:00Z,617,17,100
2022-12-23T04:10:00Z,617,17,100
2022-12-23T04:20:00Z,617,16,100
2022-12-23T04:30:00Z,616,16,100
2022-12-23T04:40:00Z,616,16,100
2022-12-23T04:50:00Z,616,16,100
2022-12-23T05:10:00Z,615,16,100
2022-12-23T05:20:00Z,615,15,100
2022-12-23T05:30:00Z,614,16,99
2022-12-23T05:40:00Z,614,15,99
2022-12-23T05:50:00Z,613,15,99
2022-12-23T06:10:00Z,612,15,100
2022-12-23T06:20:00Z,612,15,100
2022-12-23T06:30:00Z,612,15,100
2022-12-23T06:40:00Z,613,15,100
2022-12-23T06:50:00Z,613,15,100
2022-12-23T07:00:00Z,613,15,100
2022-12-23T07:20:00Z,613,15,100
2022-12-23T07:30:00Z,613,15,100
2022-12-23T07:40:00Z,613,15,100
2022-12-23T07:50:00Z,613,16,100
2022-12-23T08:00:00Z,613,16,100
2022-12-23T08:20:00Z,614,17,100
2022-12-23T08:30:00Z,614,17,100
2022-12-23T08:40:00Z,614,17,100
2022-12-23T08:50:00Z,614,17,102
2022-12-23T09:00:00Z,614,17,102
2022-12-23T09:10:00Z,614,17,103
2022-12-23T09:30:00Z,614,17,103
2022-12-23T09:40:00Z,614,17,104
2022-12-23T09:50:00Z,614,17,104
2022-12-23T10:00:00Z,613,18,104
2022-12-23T10:10:00Z,613,17,104
2022-12-23T10:30:00Z,615,18,105
2022-12-23T10:40:00Z,615,18,105
2022-12-23T10:50:00Z,615,18,105
2022-12-23T11:00:00Z,615,18,105
2022-12-23T11:10:00Z,615,18,105
2022-12-23T11:20:00Z,615,17,105
2022-12-23T11:40:00Z,616,17,105
2022-12-23T11:50:00Z,616,18,104
2022-12-23T12:00:00Z,616,18,104
2022-12-23T12:10:00Z,616,18,104
2022-12-23T12:20:00Z,617,17,104
2022-12-23T13:00:00Z,617,18,104
2022-12-23T13:10:00Z,617,17,104
2022-12-23T13:20:00Z,617,17,104
2022-12-23T13:30:00Z,617,17,103
2022-12-23T13:50:00Z,617,17,103
2022-12-23T14:00:00Z,617,18,103
2022-12-23T14:10:00Z,617,17,103
2022-12-23T14:20:00Z,617,17,103
2022-12-23T14:30:00Z,617,17,102
2022-12-23T14:40:00Z,617,17,102
2022-12-23T15:00:00Z,617,17,102
2022-12-23T15:10:00Z,617,17,102
2022-12-23T15:20:00Z,617,17,102
2022-12-23T15:30:00Z,618,17,102
2022-12-23T15:40:00Z,618,17,102
2022-12-23T16:00:00Z,617,17,102
2022-12-23T16:10:00Z,617,17,102
2022-12-23T16:20:00Z,617,17,102
2022-12-23T16:30:00Z,617,17,102
2022-12-23T16:40:00Z,617,17,102
2022-12-23T16:50:00Z,617,17,101
2022-12-23T17:10:00Z,617,16,101
2022-12-23T17:20:00Z,617,16,101
2022-12-23T17:30:00Z,617,16,101
2022-12-23T17:40:00Z,617,16,101
2022-12-23T17:50:00Z,617,16,102
2022-12-23T18:20:00Z,618,16,101
2022-12-23T18:30:00Z,618,16,101
2022-12-23T18:40:00Z,619,16,100
2022-12-23T18:50:00Z,619,16,100
2022-12-23T19:00:00Z,619,15,100
2022-12-23T19:20:00Z,620,15,99
2022-12-23T19:30:00Z,620,16,99
2022-12-23T19:40:00Z,620,15,98
2022-12-23T19:50:00Z,621,15,98
2022-12-23T20:00:00Z,621,15,98
2022-12-23T20:10:00Z,621,15,97
2022-12-23T20:30:00Z,621,15,97
2022-12-23T20:40:00Z,621,15,97
2022-12-23T20:50:00Z,621,15,97
2022-12-23T21:00:00Z,621,15,97
2022-12-23T21:10:00Z,621,15,97
2022-12-23T21:30:00Z,621,15,97
2022-12-23T21:40:00Z,621,15,96
2022-12-23T21:50:00Z,621,15,96
2022-12-23T22:00:00Z,621,15,96
2022-12-23T22:10:00Z,621,15,96
2022-12-23T22:20:00Z,621,15,96
2022-12-23T22:40:00Z,623,15,97
2022-12-23T22:50:00Z,623,15,96
2022-12-23T23:00:00Z,625,15,96
2022-12-23T23:10:00Z,625,15,96
2022-12-23T23:20:00Z,625,15,96
2022-12-23T23:40:00Z,626,15,96
2022-12-23T23:50:00Z,627,15,96
2022-12-24T00:00:00Z,628,15,96
2022-12-24T00:10:00Z,628,15,96
2022-12-24T00:20:00Z,629,15,96
2022-12-24T00:30:00Z,629,15,96
2022-12-24T00:50:00Z,630,15,96
2022-12-24T01:00:00Z,630,15,96
2022-12-24T01:10:00Z,630,15,96
2022-12-24T01:20:00Z,629,14,96
2022-12-24T01:30:00Z,629,15,96
2022-12-24T02:00:00Z,627,15,95
2022-12-24T02:10:00Z,627,15,95
2022-12-24T02:20:00Z,625,15,95
2022-12-24T02:30:00Z,625,14,95
2022-12-24T02:40:00Z,624,14,95
2022-12-24T03:00:00Z,623,15,95
2022-12-24T03:10:00Z,622,14,95
2022-12-24T03:20:00Z,621,14,95
2022-12-24T03:30:00Z,620,14,96
2022-12-24T03:40:00Z,619,14,96
2022-12-24T03:50:00Z,619,15,96
2022-12-24T04:10:00Z,619,14,95
2022-12-24T04:20:00Z,619,15,95
2022-12-24T04:30:00Z,618,14,95
2022-12-24T04:40:00Z,618,14,95
2022-12-24T04:50:00Z,618,14,95
2022-12-24T05:10:00Z,617,14,95
2022-12-24T05:20:00Z,616,14,95
2022-12-24T05:30:00Z,615,14,95
2022-12-24T05:40:00Z,615,14,94
2022-12-24T05:50:00Z,614,14,95
2022-12-24T06:00:00Z,614,14,95
2022-12-24T06:20:00Z,613,14,95
2022-12-24T06:30:00Z,613,14,96
2022-12-24T06:40:00Z,613,15,97
2022-12-24T06:50:00Z,613,15,97
2022-12-24T07:00:00Z,612,15,97
2022-12-24T07:20:00Z,612,15,98
2022-12-24T07:30:00Z,612,15,98
2022-12-24T07:40:00Z,612,15,98
2022-12-24T07:50:00Z,611,15,98
2022-12-24T08:00:00Z,611,15,98
2022-12-24T08:10:00Z,611,15,98
2022-12-24T08:30:00Z,611,16,98
2022-12-24T08:40:00Z,611,16,98
2022-12-24T08:50:00Z,612,16,98
2022-12-24T09:00:00Z,612,16,98
2022-12-24T09:10:00Z,612,16,98
2022-12-24T09:40:00Z,612,16,98
2022-12-24T09:50:00Z,613,15,98
2022-12-24T10:00:00Z,613,15,98
2022-12-24T10:10:00Z,613,15,98
2022-12-24T10:20:00Z,613,16,98
2022-12-24T10:40:00Z,613,15,98
2022-12-24T10:50:00Z,612,15,98
2022-12-24T11:00:00Z,612,16,98
2022-12-24T11:20:00Z,612,16,98
2022-12-24T11:30:00Z,611,17,98
2022-12-24T11:50:00Z,611,16,98
2022-12-24T12:00:00Z,612,17,98
2022-12-24T12:10:00Z,612,17,98
2022-12-24T12:20:00Z,612,18,98
2022-12-24T12:30:00Z,612,18,98
2022-12-24T12:50:00Z,614,19,98
2022-12-24T13:00:00Z,614,18,98
2022-12-24T13:10:00Z,614,18,98
2022-12-24T13:20:00Z,614,18,98
2022-12-24T13:30:00Z,615,19,98
2022-12-24T13:40:00Z,615,19,98
2022-12-24T14:00:00Z,616,18,98
2022-12-24T14:10:00Z,616,19,98
2022-12-24T14:20:00Z,616,18,98
2022-12-24T14:30:00Z,616,18,98
2022-12-24T14:40:00Z,616,19,98
2022-12-24T15:10:00Z,618,18,98
2022-12-24T15:20:00Z,618,18,99
2022-12-24T15:30:00Z,618,18,99
2022-12-24T15:40:00Z,619,18,98
2022-12-24T15:50:00Z,619,18,99
2022-12-24T16:10:00Z,624,17,99
2022-12-24T16:20:00Z,625,17,99
2022-12-24T16:30:00Z,626,17,99
2022-12-24T16:40:00Z,626,18,99
2022-12-24T16:50:00Z,626,18,98
2022-12-24T17:20:00Z,626,17,97
2022-12-24T17:30:00Z,626,17,97
2022-12-24T17:40:00Z,626,17,97
2022-12-24T17:50:00Z,626,17,97
2022-12-24T18:00:00Z,626,16,97
2022-12-24T18:20:00Z,626,16,96
2022-12-24T18:30:00Z,625,16,96
2022-12-24T18:40:00Z,625,16,96
2022-12-24T18:50:00Z,625,16,96
2022-12-24T19:00:00Z,626,15,95
2022-12-24T19:10:00Z,625,15,95
2022-12-24T19:30:00Z,625,15,94
2022-12-24T19:40:00Z,625,15,94
2022-12-24T19:50:00Z,625,15,94
2022-12-24T20:00:00Z,625,15,94
2022-12-24T20:10:00Z,625,15,94
2022-12-24T20:30:00Z,624,15,94
2022-12-24T20:40:00Z,624,15,94
2022-12-24T20:50:00Z,623,15,94
2022-12-24T21:00:00Z,623,15,94
2022-12-24T21:10:00Z,622,15,93
2022-12-24T21:20:00Z,621,14,93
2022-12-24T21:40:00Z,620,15,93
2022-12-24T21:50:00Z,620,14,93
2022-12-24T22:00:00Z,620,14,93
2022-12-24T22:10:00Z,619,14,93
2022-12-24T22:20:00Z,619,14,93
2022-12-24T22:50:00Z,618,14,93
2022-12-24T23:00:00Z,618,14,93
2022-12-24T23:10:00Z,618,14,93
2022-12-24T23:20:00Z,618,14,94
2022-12-24T23:30:00Z,617,13,93
2022-12-24T23:50:00Z,617,13,93
2022-12-25T00:00:00Z,617,13,93
2022-12-25T00:10:00Z,617,14,93
2022-12-25T00:20:00Z,617,13,93
2022-12-25T00:30:00Z,617,13,93
2022-12-25T01:00:00Z,618,14,93
2022-12-25T01:10:00Z,618,13,93
2022-12-25T01:20:00Z,618,13,93
2022-12-25T01:30:00Z,617,13,93
2022-12-25T01:40:00Z,617,13,93
2022-12-25T02:00:00Z,617,13,93
2022-12-25T02:10:00Z,617,13,93
2022-12-25T02:20:00Z,617,13,92
2022-12-25T02:30:00Z,617,13,92
2022-12-25T02:40:00Z,616,12,92
2022-12-25T02:50:00Z,616,12,92
2022-12-25T03:10:00Z,615,13,92
2022-12-25T03:20:00Z,615,13,92
2022-12-25T03:30:00Z,615,14,92
2022-12-25T03:40:00Z,614,14,92
2022-12-25T03:50:00Z,614,14,92
2022-12-25T04:20:00Z,613,15,92
2022-12-25T04:30:00Z,613,14,92
2022-12-25T04:40:00Z,613,15,92
2022-12-25T04:50:00Z,612,15,92
2022-12-25T05:00:00Z,612,16,92
2022-12-25T05:20:00Z,612,17,93
2022-12-25T05:30:00Z,612,17,94
2022-12-25T05:40:00Z,611,18,94
2022-12-25T05:50:00Z,611,19,95
2022-12-25T06:00:00Z,611,21,95
2022-12-25T06:30:00Z,610,26,98
2022-12-25T06:40:00Z,610,26,98
2022-12-25T06:50:00Z,610,26,98
2022-12-25T07:00:00Z,610,27,99
2022-12-25T07:10:00Z,610,27,99
2022-12-25T07:30:00Z,610,35,100
2022-12-25T07:40:00Z,610,36,100
2022-12-25T07:50:00Z,610,37,100
2022-12-25T08:00:00Z,610,37,101
2022-12-25T08:10:00Z,610,36,101
2022-12-25T08:20:00Z,610,36,103
2022-12-25T08:50:00Z,611,36,107
2022-12-25T09:00:00Z,612,36,109
2022-12-25T09:10:00Z,612,35,110
2022-12-25T09:20:00Z,612,35,113
2022-12-25T09:40:00Z,610,34,114
2022-12-25T09:50:00Z,610,33,114
2022-12-25T10:00:00Z,609,33,114
2022-12-25T10:10:00Z,609,32,114
2022-12-25T10:20:00Z,609,31,114
2022-12-25T10:30:00Z,609,30,114
2022-12-25T10:50:00Z,610,29,114
2022-12-25T11:00:00Z,610,29,114
2022-12-25T11:10:00Z,610,28,113
2022-12-25T11:20:00Z,610,27,114
2022-12-25T11:30:00Z,610,27,113
2022-12-25T12:00:00Z,611,26,112
2022-12-25T12:10:00Z,611,26,112
2022-12-25T12:20:00Z,611,25,112
2022-12-25T12:30:00Z,611,25,113
2022-12-25T12:40:00Z,611,24,114
2022-12-25T13:00:00Z,611,24,122
2022-12-25T13:10:00Z,611,24,125
2022-12-25T13:20:00Z,611,24,126
2022-12-25T13:30:00Z,611,24,126
2022-12-25T13:40:00Z,611,24,126
2022-12-25T14:10:00Z,611,22,124
2022-12-25T14:20:00Z,612,22,124
2022-12-25T14:30:00Z,612,22,124
2022-12-25T14:40:00Z,613,22,123
2022-12-25T14:50:00Z,613,22,121
2022-12-25T15:10:00Z,615,22,121
2022-12-25T15:20:00Z,616,22,120
2022-12-25T15:30:00Z,616,21,119
2022-12-25T15:40:00Z,616,21,118
2022-12-25T15:50:00Z,616,21,118
2022-12-25T16:00:00Z,617,21,117
2022-12-25T16:20:00Z,618,20,115
2022-12-25T16:30:00Z,619,20,115
2022-12-25T16:40:00Z,619,20,114
2022-12-25T16:50:00Z,620,20,113
2022-12-25T17:00:00Z,621,20,112
2022-12-25T17:30:00Z,624,19,111
2022-12-25T17:40:00Z,625,19,111
2022-12-25T17:50:00Z,627,19,110
2022-12-25T18:00:00Z,628,18,110
2022-12-25T18:10:00Z,628,19,109
2022-12-25T18:30:00Z,631,19,108
2022-12-25T18:40:00Z,632,19,108
2022-12-25T18:50:00Z,633,19,108
2022-12-25T19:00:00Z,634,19,108
2022-12-25T19:10:00Z,635,20,107
2022-12-25T19:40:00Z,638,21,107
2022-12-25T19:50:00Z,640,21,113
2022-12-25T20:00:00Z,640,21,113
2022-12-25T20:10:00Z,641,22,113
2022-12-25T20:20:00Z,643,23,113
2022-12-25T20:40:00Z,645,24,113
2022-12-25T20:50:00Z,647,23,112
2022-12-25T21:00:00Z,649,24,112
2022-12-25T21:10:00Z,652,24,112
2022-12-25T21:20:00Z,655,24,111
2022-12-25T21:50:00Z,658,24,110
2022-12-25T22:00:00Z,659,24,110
2022-12-25T22:10:00Z,659,24,110
2022-12-25T22:20:00Z,659,24,110
2022-12-25T22:30:00Z,659,23,110
2022-12-25T22:50:00Z,659,23,110
2022-12-25T23:00:00Z,658,23,110
2022-12-25T23:10:00Z,658,23,110
2022-12-25T23:20:00Z,657,23,110
2022-12-25T23:30:00Z,657,23,110
2022-12-25T23:40:00Z,657,23,111
2022-12-26T00:00:00Z,656,22,111
2022-12-26T00:10:00Z,656,22,112
2022-12-26T00:20:00Z,656,22,112
2022-12-26T00:30:00Z,656,22,112
2022-12-26T00:40:00Z,656,23,112
2022-12-26T01:10:00Z,657,25,113
2022-12-26T01:20:00Z,657,25,113
2022-12-26T01:30:00Z,656,25,113
2022-12-26T01:40:00Z,656,25,113
2022-12-26T01:50:00Z,656,25,113
2022-12-26T02:10:00Z,655,25,113
2022-12-26T02:20:00Z,655,25,112
2022-12-26T02:30:00Z,655,25,112
2022-12-26T02:40:00Z,655,25,112
2022-12-26T02:50:00Z,654,25,112
2022-12-26T03:20:00Z,654,25,112
2022-12-26T03:30:00Z,654,24,112
2022-12-26T03:40:00Z,654,24,112
2022-12-26T03:50:00Z,654,24,112
2022-12-26T04:00:00Z,653,23,112
2022-12-26T04:20:00Z,653,23,111
2022-12-26T04:30:00Z,653,23,111
2022-12-26T04:40:00Z,652,23,110
2022-12-26T04:50:00Z,652,22,110
2022-12-26T05:00:00Z,652,22,110
2022-12-26T05:30:00Z,650,22,109
2022-12-26T05:40:00Z,649,22,109
2022-12-26T05:50:00Z,648,21,108
2022-12-26T06:00:00Z,648,22,108
2022-12-26T06:10:00Z,647,21,108
2022-12-26T06:30:00Z,646,21,107
2022-12-26T06:40:00Z,646,21,107
2022-12-26T06:50:00Z,646,21,107
2022-12-26T07:00:00Z,644,21,107
2022-12-26T07:10:00Z,644,21,107
2022-12-26T07:20:00Z,643,21,107
2022-12-26T07:40:00Z,643,20,108
2022-12-26T07:50:00Z,643,21,109
2022-12-26T08:00:00Z,643,21,109
2022-12-26T08:10:00Z,643,21,109
2022-12-26T08:20:00Z,643,20,109
2022-12-26T09:00:00Z,644,21,111
2022-12-26T09:10:00Z,644,21,111
2022-12-26T09:20:00Z,644,21,111
2022-12-26T09:30:00Z,644,21,111
2022-12-26T09:50:00Z,645,22,111
2022-12-26T10:00:00Z,645,23,110
2022-12-26T10:10:00Z,646,23,110
2022-12-26T10:20:00Z,646,24,110
2022-12-26T10:30:00Z,646,25,109
2022-12-26T11:00:00Z,647,25,108
2022-12-26T11:10:00Z,646,25,108
2022-12-26T11:20:00Z,646,26,108
2022-12-26T11:30:00Z,646,27,108
2022-12-26T11:40:00Z,646,26,108
2022-12-26T12:00:00Z,646,26,108
2022-12-26T12:10:00Z,645,26,108
2022-12-26T12:20:00Z,645,27,108
2022-12-26T12:30:00Z,645,27,108
2022-12-26T12:40:00Z,644,28,108
2022-12-26T13:10:00Z,643,28,111
2022-12-26T13:20:00Z,643,28,112
2022-12-26T13:30:00Z,643,28,113
2022-12-26T13:40:00Z,643,27,113
2022-12-26T13:50:00Z,642,27,113
2022-12-26T14:20:00Z,641,27,113
2022-12-26T14:30:00Z,641,27,113
2022-12-26T14:40:00Z,641,26,113
2022-12-26T14:50:00Z,641,26,113
2022-12-26T15:00:00Z,640,26,113
2022-12-26T15:20:00Z,640,25,112
2022-12-26T15:30:00Z,639,25,112
2022-12-26T15:40:00Z,639,25,112
2022-12-26T15:50:00Z,638,25,111
2022-12-26T16:00:00Z,638,26,111
2022-12-26T16:30:00Z,638,27,110
2022-12-26T16:40:00Z,637,27,110
2022-12-26T16:50:00Z,638,27,110
2022-12-26T17:00:00Z,640,26,110
2022-12-26T17:10:00Z,645,26,109
2022-12-26T17:30:00Z,649,26,109
2022-12-26T17:40:00Z,651,26,110
2022-12-26T17:50:00Z,652,25,110
2022-12-26T18:00:00Z,652,26,110
2022-12-26T18:10:00Z,652,27,110
2022-12-26T18:40:00Z,649,27,110
2022-12-26T18:50:00Z,647,28,110
2022-12-26T19:00:00Z,646,28,110
2022-12-26T19:10:00Z,646,29,110
2022-12-26T19:20:00Z,644,29,110
2022-12-26T19:50:00Z,642,30,110
2022-12-26T20:00:00Z,641,30,110
2022-12-26T20:10:00Z,641,30,109
2022-12-26T20:20:00Z,641,29,109
2022-12-26T20:30:00Z,640,29,109
2022-12-26T20:50:00Z,639,28,109
2022-12-26T21:00:00Z,639,29,109
2022-12-26T21:10:00Z,639,28,108
2022-12-26T21:20:00Z,638,28,108
2022-12-26T21:30:00Z,638,28,108
2022-12-26T22:00:00Z,639,27,108
2022-12-26T22:10:00Z,639,27,109
2022-12-26T22:20:00Z,639,27,109
2022-12-26T22:30:00Z,639,26,110
2022-12-26T22:40:00Z,639,26,111
2022-12-26T23:00:00Z,639,25,112
2022-12-26T23:10:00Z,639,25,112
2022-12-26T23:20:00Z,639,25,112
2022-12-26T23:30:00Z,639,25,112
2022-12-26T23:40:00Z,639,25,112
2022-12-27T00:10:00Z,639,25,112
2022-12-27T00:20:00Z,638,24,112
2022-12-27T00:30:00Z,638,25,112
2022-12-27T00:40:00Z,638,26,112
2022-12-27T00:50:00Z,638,26,112
2022-12-27T01:10:00Z,638,25,113
2022-12-27T01:20:00Z,638,25,114
2022-12-27T01:30:00Z,638,26,114
2022-12-27T01:40:00Z,638,25,115
2022-12-27T01:50:00Z,637,25,114
2022-12-27T02:20:00Z,637,25,114
2022-12-27T02:30:00Z,637,24,114
2022-12-27T02:40:00Z,636,25,114
2022-12-27T02:50:00Z,636,25,114
2022-12-27T03:00:00Z,636,24,114
2022-12-27T03:30:00Z,636,24,112
2022-12-27T03:40:00Z,635,24,112
2022-12-27T03:50:00Z,635,25,112
2022-12-27T04:00:00Z,635,26,112
2022-12-27T04:10:00Z,635,27,112
2022-12-27T04:30:00Z,635,27,112
2022-12-27T04:40:00Z,635,28,112
2022-12-27T04:50:00Z,635,28,111
2022-12-27T05:00:00Z,634,29,111
2022-12-27T05:10:00Z,634,30,111
2022-12-27T05:40:00Z,634,39,111
2022-12-27T05:50:00Z,634,43,111
2022-12-27T06:00:00Z,634,44,111
2022-12-27T06:10:00Z,634,45,111
2022-12-27T06:20:00Z,634,45,111
2022-12-27T06:40:00Z,634,45,111
2022-12-27T06:50:00Z,634,44,111
2022-12-27T07:00:00Z,634,44,112
2022-12-27T07:10:00Z,635,43,112
2022-12-27T07:50:00Z,635,40,114
2022-12-27T08:00:00Z,635,41,114
2022-12-27T08:10:00Z,635,40,114
2022-12-27T08:20:00Z,636,40,115
2022-12-27T08:30:00Z,636,39,115
2022-12-27T08:50:00Z,637,39,116
2022-12-27T09:00:00Z,637,39,116
2022-12-27T09:10:00Z,638,39,116
2022-12-27T09:20:00Z,638,39,116
2022-12-27T09:30:00Z,638,38,116
2022-12-27T10:00:00Z,639,37,118
2022-12-27T10:10:00Z,639,37,118
2022-12-27T10:20:00Z,639,36,118
2022-12-27T10:30:00Z,639,37,119
2022-12-27T10:40:00Z,640,36,125
2022-12-27T11:10:00Z,640,36,136
2022-12-27T11:20:00Z,641,36,135
2022-12-27T11:30:00Z,641,36,135
2022-12-27T11:40:00Z,641,37,135
2022-12-27T11:50:00Z,641,38,136
2022-12-27T12:10:00Z,640,40,134
2022-12-27T12:20:00Z,640,41,134
2022-12-27T12:30:00Z,640,42,132
2022-12-27T12:40:00Z,640,42,132
2022-12-27T12:50:00Z,640,42,131
2022-12-27T13:20:00Z,640,41,130
2022-12-27T13:30:00Z,640,41,129
2022-12-27T13:40:00Z,640,40,129
2022-12-27T13:50:00Z,640,38,129
2022-12-27T14:00:00Z,640,39,128
2022-12-27T14:20:00Z,639,38,128
2022-12-27T14:30:00Z,639,38,128
2022-12-27T14:40:00Z,638,38,128
2022-12-27T14:50:00Z,638,37,127
2022-12-27T15:00:00Z,638,37,127
2022-12-27T15:30:00Z,638,36,124
2022-12-27T15:40:00Z,638,35,123
2022-12-27T15:50:00Z,638,35,122
2022-12-27T16:00:00Z,638,35,122
2022-12-27T16:10:00Z,638,35,122
2022-12-27T16:40:00Z,639,37,121
2022-12-27T16:50:00Z,640,37,121
2022-12-27T17:00:00Z,640,37,121
2022-12-27T17:10:00Z,641,37,121
2022-12-27T17:20:00Z,641,36,122
2022-12-27T17:40:00Z,643,36,125
2022-12-27T17:50:00Z,644,35,125
2022-12-27T18:00:00Z,645,34,126
2022-12-27T18:10:00Z,647,34,126
2022-12-27T18:20:00Z,648,33,126
2022-12-27T18:50:00Z,652,33,125
2022-12-27T19:00:00Z,654,32,125
2022-12-27T19:10:00Z,656,32,124
2022-12-27T19:20:00Z,657,32,124
2022-12-27T19:30:00Z,659,31,123
2022-12-27T19:50:00Z,661,30,122
2022-12-27T20:10:00Z,662,30,121
2022-12-27T20:20:00Z,663,29,120
2022-12-27T20:30:00Z,663,30,120
2022-12-27T21:00:00Z,666,29,118
2022-12-27T21:10:00Z,666,28,118
2022-12-27T21:20:00Z,666,29,118
2022-12-27T21:30:00Z,666,28,118
2022-12-27T21:40:00Z,666,28,118
2022-12-27T22:10:00Z,666,27,118
2022-12-27T22:20:00Z,666,28,118
2022-12-27T22:30:00Z,666,27,118
2022-12-27T22:40:00Z,666,27,119
2022-12-27T23:10:00Z,664,27,119
2022-12-27T23:20:00Z,664,27,118
2022-12-27T23:30:00Z,664,27,118
2022-12-27T23:40:00Z,663,27,118
2022-12-27T23:50:00Z,662,27,118
2022-12-28T00:20:00Z,661,26,117
2022-12-28T00:30:00Z,661,26,116
2022-12-28T00:40:00Z,660,26,116
2022-12-28T00:50:00Z,660,25,116
2022-12-28T01:00:00Z,660,26,116
2022-12-28T01:20:00Z,659,25,115
2022-12-28T01:30:00Z,659,26,115
2022-12-28T01:40:00Z,659,26,114
2022-12-28T01:50:00Z,659,25,114
2022-12-28T02:00:00Z,659,25,114
2022-12-28T02:30:00Z,658,25,114
2022-12-28T02:40:00Z,658,25,113
2022-12-28T02:50:00Z,658,25,113
2022-12-28T03:00:00Z,658,25,113
2022-12-28T03:10:00Z,658,24,113
2022-12-28T03:30:00Z,658,24,112
2022-12-28T03:40:00Z,657,24,112
2022-12-28T03:50:00Z,657,23,112
2022-12-28T04:00:00Z,657,24,112
2022-12-28T04:10:00Z,656,24,112
2022-12-28T04:40:00Z,655,24,111
2022-12-28T04:50:00Z,655,24,111
2022-12-28T05:00:00Z,654,24,111
2022-12-28T05:10:00Z,654,24,111
2022-12-28T05:20:00Z,654,24,111
2022-12-28T05:50:00Z,652,24,110
2022-12-28T06:00:00Z,652,24,110
2022-12-28T06:10:00Z,652,24,110
2022-12-28T06:20:00Z,651,26,110
2022-12-28T06:50:00Z,651,24,110
2022-12-28T07:00:00Z,650,25,110
2022-12-28T07:10:00Z,650,25,110
2022-12-28T07:20:00Z,650,25,110
2022-12-28T07:30:00Z,650,25,110
2022-12-28T08:00:00Z,648,25,109
2022-12-28T08:10:00Z,648,25,109
2022-12-28T08:20:00Z,648,25,109
2022-12-28T08:30:00Z,648,26,109
2022-12-28T08:40:00Z,648,26,109
2022-12-28T09:00:00Z,648,25,109
2022-12-28T09:10:00Z,648,25,109
2022-12-28T09:20:00Z,648,25,109
2022-12-28T09:30:00Z,647,25,109
2022-12-28T09:40:00Z,646,25,109
2022-12-28T10:20:00Z,643,25,108
2022-12-28T10:30:00Z,643,25,108
2022-12-28T10:40:00Z,642,26,108
2022-12-28T10:50:00Z,641,27,108
2022-12-28T11:10:00Z,641,28,108
2022-12-28T11:20:00Z,642,27,108
2022-12-28T11:30:00Z,642,27,108
2022-12-28T11:40:00Z,642,26,108
2022-12-28T11:50:00Z,642,27,108
2022-12-28T12:20:00Z,640,26,108
2022-12-28T12:30:00Z,640,25,107
2022-12-28T12:40:00Z,640,25,107
2022-12-28T12:50:00Z,639,25,107
2022-12-28T13:00:00Z,639,26,108
2022-12-28T13:30:00Z,640,26,112
2022-12-28T13:40:00Z,640,26,113
2022-12-28T13:50:00Z,641,27,114
2022-12-28T14:00:00Z,641,28,115
2022-12-28T14:10:00Z,642,28,115
