tanggal,katulampa,depok,manggarai
2023-01-12T02:30:00Z,20,94,611
2023-01-12T02:40:00Z,8,94,611
2023-01-12T02:50:00Z,20,94,611
2023-01-12T03:00:00Z,19,94,611
2023-01-12T03:10:00Z,19,94,610
2023-01-12T03:20:00Z,19,94,610
2023-01-12T03:30:00Z,19,94,610
2023-01-12T03:40:00Z,19,94,610
2023-01-12T03:50:00Z,19,95,610
2023-01-12T04:00:00Z,19,95,610
2023-01-12T04:10:00Z,24,95,610
2023-01-12T04:20:00Z,19,96,610
2023-01-12T04:30:00Z,19,97,609
2023-01-12T04:40:00Z,19,97,609
2023-01-12T04:50:00Z,19,98,609
2023-01-12T05:00:00Z,19,85,609
2023-01-12T05:10:00Z,19,99,609
2023-01-12T05:20:00Z,19,99,609
2023-01-12T05:30:00Z,19,99,609
2023-01-12T05:40:00Z,19,99,609
2023-01-12T05:50:00Z,19,99,609
2023-01-12T06:00:00Z,19,99,609
2023-01-12T06:10:00Z,19,98,609
2023-01-12T06:20:00Z,19,98,609
2023-01-12T06:30:00Z,19,98,609
2023-01-12T06:40:00Z,19,98,609
2023-01-12T06:50:00Z,19,98,609
2023-01-12T07:00:00Z,19,98,609
2023-01-12T07:10:00Z,19,97,609
2023-01-12T07:20:00Z,19,97,609
2023-01-12T07:30:00Z,19,97,609
2023-01-12T07:40:00Z,19,97,609
2023-01-12T07:50:00Z,17,122,610
2023-01-12T08:00:00Z,19,97,610
2023-01-12T08:10:00Z,19,97,611
2023-01-12T08:20:00Z,19,96,611
2023-01-12T08:30:00Z,19,97,612
2023-01-12T08:40:00Z,19,97,612
2023-01-12T08:50:00Z,19,97,612
2023-01-12T09:00:00Z,19,97,612
2023-01-12T09:10:00Z,19,96,612
2023-01-12T09:20:00Z,19,96,612
2023-01-12T09:30:00Z,19,96,610
2023-01-12T09:40:00Z,19,96,609
2023-01-12T09:50:00Z,19,96,609
2023-01-12T10:00:00Z,19,96,608
2023-01-12T10:10:00Z,19,96,607
2023-01-12T10:20:00Z,19,96,607
2023-01-12T10:30:00Z,19,96,608
2023-01-12T10:40:00Z,19,96,610
2023-01-12T10:50:00Z,19,96,611
2023-01-12T11:00:00Z,19,96,611
2023-01-12T11:10:00Z,19,96,611
2023-01-12T11:20:00Z,19,96,611
2023-01-12T11:30:00Z,19,96,611
2023-01-12T11:40:00Z,19,96,611
2023-01-12T11:50:00Z,19,95,611
2023-01-12T12:00:00Z,19,95,610
2023-01-12T12:10:00Z,19,95,611
2023-01-12T12:20:00Z,19,95,611
2023-01-12T12:30:00Z,19,95,611
2023-01-12T12:40:00Z,19,96,611
2023-01-12T12:50:00Z,19,96,611
2023-01-12T13:00:00Z,18,96,611
2023-01-12T13:10:00Z,18,96,611
2023-01-12T13:20:00Z,18,95,612
2023-01-12T13:30:00Z,18,95,612
2023-01-12T13:40:00Z,18,95,612
2023-01-12T13:50:00Z,18,95,612
2023-01-12T14:00:00Z,18,95,612
2023-01-12T14:10:00Z,18,95,613
2023-01-12T14:20:00Z,19,95,613
2023-01-12T14:30:00Z,18,95,614
2023-01-12T14:40:00Z,18,95,614
2023-01-12T14:50:00Z,18,95,614
2023-01-12T15:00:00Z,18,95,615
2023-01-12T15:10:00Z,18,95,615
2023-01-12T15:20:00Z,18,93,615
2023-01-12T15:30:00Z,18,95,615
2023-01-12T15:40:00Z,18,95,615
2023-01-12T15:50:00Z,18,95,615
2023-01-12T16:00:00Z,18,95,614
2023-01-12T16:10:00Z,18,95,614
2023-01-12T16:20:00Z,18,95,614
2023-01-12T16:30:00Z,18,95,614
2023-01-12T16:40:00Z,18,95,614
2023-01-12T16:50:00Z,18,95,613
2023-01-12T17:00:00Z,18,95,613
2023-01-12T17:10:00Z,18,95,613
2023-01-12T17:20:00Z,18,95,613
2023-01-12T17:30:00Z,18,95,613
2023-01-12T17:40:00Z,18,132,613
2023-01-12T17:50:00Z,18,95,613
2023-01-12T18:00:00Z,18,95,613
2023-01-12T18:10:00Z,17,95,613
2023-01-12T18:20:00Z,17,94,613
2023-01-12T18:30:00Z,17,94,613
2023-01-12T18:40:00Z,8,94,613
2023-01-12T18:50:00Z,17,95,613
2023-01-12T19:00:00Z,17,95,613
2023-01-12T19:10:00Z,17,95,613
2023-01-12T19:20:00Z,17,95,613
2023-01-12T19:30:00Z,17,95,614
2023-01-12T19:40:00Z,17,95,614
2023-01-12T19:50:00Z,17,95,614
2023-01-12T20:00:00Z,17,95,614
2023-01-12T20:10:00Z,18,95,614
2023-01-12T20:20:00Z,18,95,614
2023-01-12T20:30:00Z,18,95,613
2023-01-12T20:40:00Z,18,95,613
2023-01-12T20:50:00Z,18,95,613
2023-01-12T21:00:00Z,18,95,613
2023-01-12T21:10:00Z,18,95,613
2023-01-12T21:20:00Z,18,95,612
2023-01-12T21:30:00Z,18,95,612
2023-01-12T21:40:00Z,18,95,612
2023-01-12T21:50:00Z,18,95,612
2023-01-12T22:00:00Z,18,95,611
2023-01-12T22:10:00Z,18,95,611
2023-01-12T22:20:00Z,18,96,611
2023-01-12T22:30:00Z,18,96,611
2023-01-12T22:40:00Z,18,96,611
2023-01-12T22:50:00Z,18,97,610
2023-01-12T23:00:00Z,18,97,610
2023-01-12T23:10:00Z,18,97,610
2023-01-12T23:20:00Z,18,97,610
2023-01-12T23:30:00Z,18,97,610
2023-01-12T23:40:00Z,18,96,609
2023-01-12T23:50:00Z,18,96,609
2023-01-13T00:00:00Z,18,96,609
2023-01-13T00:10:00Z,18,96,609
2023-01-13T00:20:00Z,18,95,609
2023-01-13T00:30:00Z,18,95,609
2023-01-13T00:40:00Z,18,95,609
2023-01-13T00:50:00Z,18,95,609
2023-01-13T01:00:00Z,18,95,609
2023-01-13T01:10:00Z,18,94,608
2023-01-13T01:20:00Z,18,94,608
2023-01-13T01:30:00Z,18,94,608
2023-01-13T01:40:00Z,18,94,608
2023-01-13T01:50:00Z,18,94,608
2023-01-13T02:00:00Z,18,94,608
2023-01-13T02:10:00Z,18,106,608
2023-01-13T02:20:00Z,18,94,608
2023-01-13T02:30:00Z,18,94,608
2023-01-13T02:40:00Z,18,94,608
2023-01-13T02:50:00Z,18,94,608
2023-01-13T03:00:00Z,18,94,608
2023-01-13T03:10:00Z,18,94,608
2023-01-13T03:20:00Z,18,94,608
2023-01-13T03:30:00Z,18,94,608
2023-01-13T03:40:00Z,18,94,607
2023-01-13T03:50:00Z,18,94,608
2023-01-13T04:00:00Z,18,94,608
2023-01-13T04:10:00Z,18,94,607
2023-01-13T04:20:00Z,18,94,607
2023-01-13T04:30:00Z,18,94,607
2023-01-13T04:40:00Z,18,94,607
2023-01-13T04:50:00Z,18,94,607
2023-01-13T05:00:00Z,18,94,607
2023-01-13T05:10:00Z,18,94,607
2023-01-13T05:20:00Z,18,94,607
2023-01-13T05:30:00Z,18,94,607
2023-01-13T05:40:00Z,18,94,607
2023-01-13T05:50:00Z,18,94,607
2023-01-13T06:00:00Z,18,93,607
2023-01-13T06:10:00Z,18,93,607
2023-01-13T06:20:00Z,18,93,607
2023-01-13T06:30:00Z,18,93,607
2023-01-13T06:40:00Z,18,93,607
2023-01-13T06:50:00Z,18,93,607
2023-01-13T07:00:00Z,18,94,607
2023-01-13T07:10:00Z,18,94,607
2023-01-13T07:20:00Z,18,94,607
2023-01-13T07:30:00Z,18,94,607
2023-01-13T07:40:00Z,18,93,607
2023-01-13T07:50:00Z,18,93,608
2023-01-13T08:00:00Z,18,130,608
2023-01-13T08:10:00Z,11,93,608
2023-01-13T08:20:00Z,18,93,609
2023-01-13T08:30:00Z,18,93,610
2023-01-13T08:40:00Z,18,94,610
2023-01-13T08:50:00Z,18,94,611
2023-01-13T09:00:00Z,18,94,611
2023-01-13T09:10:00Z,21,94,611
2023-01-13T09:20:00Z,18,94,610
2023-01-13T09:30:00Z,18,94,608
2023-01-13T09:40:00Z,18,94,608
2023-01-13T09:50:00Z,19,94,607
2023-01-13T10:00:00Z,19,94,606
2023-01-13T10:10:00Z,19,94,606
2023-01-13T10:20:00Z,19,94,606
2023-01-13T10:30:00Z,19,94,606
2023-01-13T10:40:00Z,19,94,606
2023-01-13T10:50:00Z,19,94,607
2023-01-13T11:00:00Z,19,94,607
2023-01-13T11:10:00Z,19,94,608
2023-01-13T11:20:00Z,19,94,608
2023-01-13T11:30:00Z,19,94,609
2023-01-13T11:40:00Z,18,94,609
2023-01-13T11:50:00Z,18,94,609
2023-01-13T12:00:00Z,18,94,609
2023-01-13T12:10:00Z,18,94,609
2023-01-13T12:20:00Z,18,94,608
2023-01-13T12:30:00Z,18,94,608
2023-01-13T12:40:00Z,18,94,608
2023-01-13T12:50:00Z,18,94,608
2023-01-13T13:00:00Z,18,94,608
2023-01-13T13:10:00Z,18,94,608
2023-01-13T13:20:00Z,18,94,608
2023-01-13T13:30:00Z,18,94,608
2023-01-13T13:40:00Z,7,94,608
2023-01-13T13:50:00Z,18,88,608
2023-01-13T14:00:00Z,18,94,608
2023-01-13T14:10:00Z,18,94,608
2023-01-13T14:20:00Z,19,94,608
2023-01-13T14:30:00Z,19,97,608
2023-01-13T14:40:00Z,20,103,626
2023-01-13T14:50:00Z,21,110,607
2023-01-13T15:00:00Z,22,112,607
2023-01-13T15:10:00Z,22,113,810
2023-01-13T15:20:00Z,22,113,607
2023-01-13T15:30:00Z,23,110,607
2023-01-13T15:40:00Z,23,107,607
2023-01-13T15:50:00Z,24,106,607
2023-01-13T16:00:00Z,24,104,607
2023-01-13T16:10:00Z,24,104,607
2023-01-13T16:20:00Z,24,103,636
2023-01-13T16:30:00Z,24,104,607
2023-01-13T16:40:00Z,23,105,607
2023-01-13T16:50:00Z,23,105,608
2023-01-13T17:00:00Z,23,105,608
2023-01-13T17:10:00Z,23,104,608
2023-01-13T17:20:00Z,22,104,608
2023-01-13T17:30:00Z,22,102,609
2023-01-13T17:40:00Z,22,102,609
2023-01-13T17:50:00Z,21,101,610
2023-01-13T18:00:00Z,21,101,611
2023-01-13T18:10:00Z,21,100,613
2023-01-13T18:20:00Z,20,100,615
2023-01-13T18:30:00Z,20,100,618
2023-01-13T18:40:00Z,20,99,620
2023-01-13T18:50:00Z,20,99,623
2023-01-13T19:00:00Z,20,99,626
2023-01-13T19:10:00Z,20,99,629
2023-01-13T19:20:00Z,20,104,632
2023-01-13T19:30:00Z,20,109,636
2023-01-13T19:40:00Z,20,110,640
2023-01-13T19:50:00Z,20,110,643
2023-01-13T20:00:00Z,20,111,649
2023-01-13T20:10:00Z,20,111,651
2023-01-13T20:20:00Z,20,110,655
2023-01-13T20:30:00Z,20,110,658
2023-01-13T20:40:00Z,20,109,662
2023-01-13T20:50:00Z,20,109,665
2023-01-13T21:00:00Z,19,108,668
2023-01-13T21:10:00Z,19,107,671
2023-01-13T21:20:00Z,18,95,624
2023-01-13T21:30:00Z,20,106,622
2023-01-13T21:40:00Z,20,105,676
2023-01-13T21:50:00Z,20,104,679
2023-01-13T22:00:00Z,20,103,680
2023-01-13T22:10:00Z,20,103,680
2023-01-13T22:20:00Z,20,102,681
2023-01-13T22:30:00Z,20,102,682
2023-01-13T22:40:00Z,20,102,682
2023-01-13T22:50:00Z,20,102,683
2023-01-13T23:00:00Z,20,102,682
2023-01-13T23:10:00Z,20,102,681
2023-01-13T23:20:00Z,19,102,681
2023-01-13T23:30:00Z,19,103,680
2023-01-13T23:40:00Z,19,103,679
2023-01-13T23:50:00Z,19,103,679
2023-01-14T00:00:00Z,19,102,676
2023-01-14T00:10:00Z,20,101,676
2023-01-14T00:20:00Z,20,101,615
2023-01-14T00:30:00Z,19,101,675
2023-01-14T00:40:00Z,19,100,673
2023-01-14T00:50:00Z,19,100,672
2023-01-14T01:00:00Z,19,100,670
2023-01-14T01:10:00Z,19,99,670
2023-01-14T01:20:00Z,19,99,668
2023-01-14T01:30:00Z,19,98,667
2023-01-14T01:40:00Z,19,162,666
2023-01-14T01:50:00Z,19,98,664
2023-01-14T02:00:00Z,19,98,664
2023-01-14T02:10:00Z,19,98,661
2023-01-14T02:20:00Z,19,98,659
2023-01-14T02:30:00Z,19,97,658
2023-01-14T02:40:00Z,19,97,658
2023-01-14T02:50:00Z,19,96,656
2023-01-14T03:00:00Z,19,96,655
2023-01-14T03:10:00Z,19,96,655
2023-01-14T03:20:00Z,19,96,654
2023-01-14T03:30:00Z,19,96,653
2023-01-14T03:40:00Z,19,96,652
2023-01-14T03:50:00Z,19,96,651
2023-01-14T04:00:00Z,19,96,651
2023-01-14T04:10:00Z,19,95,650
2023-01-14T04:20:00Z,19,95,650
2023-01-14T04:30:00Z,19,95,650
2023-01-14T04:40:00Z,19,95,649
2023-01-14T04:50:00Z,19,94,649
2023-01-14T05:00:00Z,19,94,649
2023-01-14T05:10:00Z,19,94,647
2023-01-14T05:20:00Z,19,94,647
2023-01-14T05:30:00Z,19,93,646
2023-01-14T05:40:00Z,19,93,646
2023-01-14T05:50:00Z,23,93,646
2023-01-14T06:00:00Z,19,93,645
2023-01-14T06:10:00Z,19,93,645
2023-01-14T06:20:00Z,19,76,644
2023-01-14T06:30:00Z,19,92,644
2023-01-14T06:40:00Z,19,92,643
2023-01-14T06:50:00Z,19,92,643
2023-01-14T07:00:00Z,19,92,642
2023-01-14T07:10:00Z,19,93,641
2023-01-14T07:20:00Z,19,93,641
2023-01-14T07:30:00Z,19,93,640
2023-01-14T07:40:00Z,19,94,640
2023-01-14T07:50:00Z,19,94,639
2023-01-14T08:00:00Z,19,94,639
2023-01-14T08:10:00Z,19,94,639
2023-01-14T08:20:00Z,19,94,638
2023-01-14T08:30:00Z,19,94,638
2023-01-14T08:40:00Z,19,94,638
2023-01-14T08:50:00Z,19,94,638
2023-01-14T09:00:00Z,19,94,637
2023-01-14T09:10:00Z,19,94,637
2023-01-14T09:20:00Z,19,94,635
2023-01-14T09:30:00Z,19,94,634
2023-01-14T09:40:00Z,19,94,633
2023-01-14T09:50:00Z,19,94,633
2023-01-14T10:00:00Z,19,94,632
2023-01-14T10:10:00Z,19,94,631
2023-01-14T10:20:00Z,19,94,630
2023-01-14T10:30:00Z,19,94,629
2023-01-14T10:40:00Z,19,94,629
2023-01-14T10:50:00Z,18,94,628
2023-01-14T11:00:00Z,18,94,628
2023-01-14T11:10:00Z,19,76,628
2023-01-14T11:20:00Z,19,95,629
2023-01-14T11:30:00Z,18,95,629
2023-01-14T11:40:00Z,18,95,629
2023-01-14T11:50:00Z,18,95,628
2023-01-14T12:00:00Z,18,95,627
2023-01-14T12:10:00Z,18,95,626
2023-01-14T12:20:00Z,18,95,625
2023-01-14T12:30:00Z,18,95,625
2023-01-14T12:40:00Z,18,95,624
2023-01-14T12:50:00Z,18,95,624
2023-01-14T13:00:00Z,18,96,624
2023-01-14T13:10:00Z,18,96,623
2023-01-14T13:20:00Z,18,96,623
2023-01-14T13:30:00Z,18,96,623
2023-01-14T13:40:00Z,18,96,622
2023-01-14T13:50:00Z,18,96,622
2023-01-14T14:00:00Z,18,96,622
2023-01-14T14:10:00Z,18,96,621
2023-01-14T14:20:00Z,18,96,621
2023-01-14T14:30:00Z,18,96,621
2023-01-14T14:40:00Z,18,96,621
2023-01-14T14:50:00Z,18,96,621
2023-01-14T15:00:00Z,18,96,621
2023-01-14T15:10:00Z,18,96,620
2023-01-14T15:20:00Z,18,97,620
2023-01-14T15:30:00Z,18,97,619
2023-01-14T15:40:00Z,29,97,619
2023-01-14T15:50:00Z,18,98,619
2023-01-14T16:00:00Z,18,99,618
2023-01-14T16:10:00Z,18,99,618
2023-01-14T16:20:00Z,18,99,617
2023-01-14T16:30:00Z,18,98,617
2023-01-14T16:40:00Z,18,97,617
2023-01-14T16:50:00Z,18,97,617
2023-01-14T17:00:00Z,18,97,617
2023-01-14T17:10:00Z,18,97,617
2023-01-14T17:20:00Z,18,97,617
2023-01-14T17:30:00Z,18,96,617
2023-01-14T17:40:00Z,18,96,617
2023-01-14T17:50:00Z,18,96,618
2023-01-14T18:00:00Z,18,96,618
2023-01-14T18:10:00Z,18,96,618
2023-01-14T18:20:00Z,18,96,618
2023-01-14T18:30:00Z,18,96,617
2023-01-14T18:40:00Z,18,103,617
2023-01-14T18:50:00Z,18,120,617
2023-01-14T19:00:00Z,18,135,618
2023-01-14T19:10:00Z,18,137,618
2023-01-14T19:20:00Z,18,135,618
2023-01-14T19:30:00Z,18,125,618
2023-01-14T19:40:00Z,18,120,618
2023-01-14T19:50:00Z,18,115,618
2023-01-14T20:00:00Z,18,114,617
2023-01-14T20:10:00Z,18,113,617
2023-01-14T20:20:00Z,17,111,617
2023-01-14T20:30:00Z,18,110,617
2023-01-14T20:40:00Z,18,108,617
2023-01-14T20:50:00Z,18,107,617
2023-01-14T21:00:00Z,18,107,617
2023-01-14T21:10:00Z,18,106,617
2023-01-14T21:20:00Z,18,107,619
2023-01-14T21:30:00Z,18,108,618
2023-01-14T21:40:00Z,18,108,619
2023-01-14T21:50:00Z,18,109,619
2023-01-14T22:00:00Z,18,109,619
2023-01-14T22:10:00Z,18,109,618
2023-01-14T22:20:00Z,18,109,618
2023-01-14T22:30:00Z,18,108,618
2023-01-14T22:40:00Z,18,107,617
2023-01-14T22:50:00Z,18,105,617
2023-01-14T23:00:00Z,18,104,617
2023-01-14T23:10:00Z,18,104,617
2023-01-14T23:20:00Z,18,102,617
2023-01-14T23:30:00Z,18,102,617
2023-01-14T23:40:00Z,18,101,617
2023-01-14T23:50:00Z,18,101,618
2023-01-15T00:00:00Z,18,102,618
2023-01-15T00:10:00Z,18,99,619
2023-01-15T00:20:00Z,18,168,620
2023-01-15T00:30:00Z,18,79,620
2023-01-15T00:40:00Z,18,98,621
2023-01-15T00:50:00Z,18,97,621
2023-01-15T01:00:00Z,18,90,621
2023-01-15T01:10:00Z,18,108,622
2023-01-15T01:20:00Z,18,96,622
2023-01-15T01:30:00Z,18,96,623
2023-01-15T01:40:00Z,18,96,623
2023-01-15T01:50:00Z,18,96,624
2023-01-15T02:00:00Z,18,96,625
2023-01-15T02:10:00Z,18,96,713
2023-01-15T02:20:00Z,18,95,628
2023-01-15T02:30:00Z,18,95,629
2023-01-15T02:40:00Z,18,95,631
2023-01-15T02:50:00Z,18,95,633
2023-01-15T03:00:00Z,18,95,634
2023-01-15T03:10:00Z,18,95,636
2023-01-15T03:20:00Z,18,95,637
2023-01-15T03:30:00Z,18,95,638
2023-01-15T03:40:00Z,18,95,639
2023-01-15T03:50:00Z,18,95,640
2023-01-15T04:00:00Z,18,95,641
2023-01-15T04:10:00Z,18,95,641
2023-01-15T04:20:00Z,18,94,642
2023-01-15T04:30:00Z,18,94,642
2023-01-15T04:40:00Z,18,94,642
2023-01-15T04:50:00Z,18,94,642
2023-01-15T05:00:00Z,18,94,643
2023-01-15T05:10:00Z,18,94,643
2023-01-15T05:20:00Z,18,94,643
2023-01-15T05:30:00Z,18,94,643
2023-01-15T05:40:00Z,18,94,643
2023-01-15T05:50:00Z,18,94,642
2023-01-15T06:00:00Z,18,94,642
2023-01-15T06:10:00Z,18,94,642
2023-01-15T06:20:00Z,18,94,641
2023-01-15T06:30:00Z,18,94,640
2023-01-15T06:40:00Z,18,94,640
2023-01-15T06:50:00Z,18,94,640
2023-01-15T07:00:00Z,18,94,639
2023-01-15T07:10:00Z,18,94,638
2023-01-15T07:20:00Z,18,94,638
2023-01-15T07:30:00Z,18,94,637
2023-01-15T07:40:00Z,18,94,636
2023-01-15T07:50:00Z,18,94,636
2023-01-15T08:00:00Z,18,94,636
2023-01-15T08:10:00Z,18,94,636
2023-01-15T08:20:00Z,18,94,636
2023-01-15T08:30:00Z,18,94,635
2023-01-15T08:40:00Z,18,94,635
2023-01-15T08:50:00Z,18,94,633
2023-01-15T09:00:00Z,18,93,631
2023-01-15T09:10:00Z,18,93,629
2023-01-15T09:20:00Z,18,94,629
2023-01-15T09:30:00Z,18,94,629
2023-01-15T09:40:00Z,18,94,629
2023-01-15T09:50:00Z,18,94,628
2023-01-15T10:00:00Z,19,93,627
2023-01-15T10:10:00Z,18,93,626
2023-01-15T10:20:00Z,18,94,626
2023-01-15T10:30:00Z,18,93,625
2023-01-15T10:40:00Z,18,93,624
2023-01-15T10:50:00Z,18,93,624
2023-01-15T11:00:00Z,18,93,623
2023-01-15T11:10:00Z,18,93,623
2023-01-15T11:20:00Z,18,93,622
2023-01-15T11:30:00Z,18,93,621
2023-01-15T11:40:00Z,18,93,621
2023-01-15T11:50:00Z,18,93,620
2023-01-15T12:00:00Z,18,93,620
2023-01-15T12:10:00Z,18,93,620
2023-01-15T12:20:00Z,18,93,619
2023-01-15T12:30:00Z,18,93,619
2023-01-15T12:40:00Z,18,93,619
2023-01-15T12:50:00Z,18,93,619
2023-01-15T13:00:00Z,18,93,618
2023-01-15T13:10:00Z,18,93,618
2023-01-15T13:20:00Z,18,93,618
2023-01-15T13:30:00Z,18,93,618
2023-01-15T13:40:00Z,18,94,618
2023-01-15T13:50:00Z,18,94,618
2023-01-15T14:00:00Z,18,94,617
2023-01-15T14:10:00Z,18,93,617
2023-01-15T14:20:00Z,18,80,617
2023-01-15T14:30:00Z,18,93,617
2023-01-15T14:40:00Z,18,93,616
2023-01-15T14:50:00Z,17,93,616
2023-01-15T15:00:00Z,17,93,616
2023-01-15T15:10:00Z,18,93,616
2023-01-15T15:20:00Z,18,93,615
2023-01-15T15:30:00Z,17,93,615
2023-01-15T15:40:00Z,17,93,615
2023-01-15T15:50:00Z,17,93,615
2023-01-15T16:00:00Z,17,93,615
2023-01-15T16:10:00Z,17,93,615
2023-01-15T16:20:00Z,18,92,615
2023-01-15T16:30:00Z,17,92,615
2023-01-15T16:40:00Z,17,92,615
2023-01-15T16:50:00Z,17,92,615
2023-01-15T17:00:00Z,17,93,615
2023-01-15T17:10:00Z,17,93,615
2023-01-15T17:20:00Z,17,93,615
2023-01-15T17:30:00Z,17,93,614
2023-01-15T17:40:00Z,17,93,614
2023-01-15T17:50:00Z,17,93,614
2023-01-15T18:00:00Z,17,93,614
2023-01-15T18:10:00Z,17,93,613
2023-01-15T18:20:00Z,17,93,613
2023-01-15T18:30:00Z,17,93,613
2023-01-15T18:40:00Z,17,93,612
2023-01-15T18:50:00Z,17,92,612
2023-01-15T19:00:00Z,17,92,612
2023-01-15T19:10:00Z,17,92,612
2023-01-15T19:20:00Z,17,92,612
2023-01-15T19:30:00Z,17,92,612
2023-01-15T19:40:00Z,17,92,612
2023-01-15T19:50:00Z,17,92,612
2023-01-15T20:00:00Z,17,92,612
2023-01-15T20:10:00Z,17,92,612
2023-01-15T20:20:00Z,17,92,612
2023-01-15T20:30:00Z,17,92,612
2023-01-15T20:40:00Z,17,92,611
2023-01-15T20:50:00Z,17,92,611
2023-01-15T21:00:00Z,17,92,611
2023-01-15T21:10:00Z,17,92,611
2023-01-15T21:20:00Z,17,92,611
2023-01-15T21:30:00Z,17,92,610
2023-01-15T21:40:00Z,17,92,610
2023-01-15T21:50:00Z,17,92,610
2023-01-15T22:00:00Z,17,105,610
2023-01-15T22:10:00Z,17,92,610
2023-01-15T22:20:00Z,17,92,610
2023-01-15T22:30:00Z,17,92,610
2023-01-15T22:40:00Z,17,92,609
2023-01-15T22:50:00Z,17,92,609
2023-01-15T23:00:00Z,17,92,609
2023-01-15T23:10:00Z,17,92,609
2023-01-15T23:20:00Z,17,92,609
2023-01-15T23:30:00Z,17,92,609
2023-01-15T23:40:00Z,17,92,609
2023-01-15T23:50:00Z,17,92,609
2023-01-16T00:00:00Z,17,92,609
2023-01-16T00:10:00Z,17,92,609
2023-01-16T00:20:00Z,17,92,609
2023-01-16T00:30:00Z,17,92,609
2023-01-16T00:40:00Z,18,92,609
2023-01-16T00:50:00Z,18,92,609
2023-01-16T01:00:00Z,18,92,789
2023-01-16T01:10:00Z,18,92,609
2023-01-16T01:20:00Z,18,92,609
2023-01-16T01:30:00Z,18,92,609
2023-01-16T01:40:00Z,18,92,609
2023-01-16T01:50:00Z,18,92,609
2023-01-16T02:00:00Z,18,92,609
2023-01-16T02:10:00Z,18,92,609
2023-01-16T02:20:00Z,18,91,608
2023-01-16T02:30:00Z,18,91,608
2023-01-16T02:40:00Z,18,91,608
2023-01-16T02:50:00Z,18,91,608
2023-01-16T03:00:00Z,18,91,607
2023-01-16T03:10:00Z,18,91,607
2023-01-16T03:20:00Z,18,91,607
2023-01-16T03:30:00Z,18,91,607
2023-01-16T03:40:00Z,18,91,607
2023-01-16T03:50:00Z,18,91,606
2023-01-16T04:00:00Z,18,91,606
2023-01-16T04:10:00Z,18,92,606
2023-01-16T04:20:00Z,18,92,606
2023-01-16T04:30:00Z,18,91,606
2023-01-16T04:40:00Z,18,91,606
2023-01-16T04:50:00Z,18,91,606
2023-01-16T05:00:00Z,18,91,605
2023-01-16T05:10:00Z,18,91,605
2023-01-16T05:20:00Z,18,91,605
2023-01-16T05:30:00Z,18,91,605
2023-01-16T05:40:00Z,18,91,605
2023-01-16T05:50:00Z,18,91,606
2023-01-16T06:00:00Z,18,90,606
2023-01-16T06:10:00Z,18,90,606
2023-01-16T06:20:00Z,18,90,606
2023-01-16T06:30:00Z,18,90,605
2023-01-16T06:40:00Z,18,90,707
2023-01-16T06:50:00Z,18,90,606
2023-01-16T07:00:00Z,18,90,606
2023-01-16T07:10:00Z,18,90,606
2023-01-16T07:20:00Z,18,90,606
2023-01-16T07:30:00Z,18,90,606
2023-01-16T07:40:00Z,18,90,606
2023-01-16T07:50:00Z,18,90,607
2023-01-16T08:00:00Z,18,119,607
2023-01-16T08:10:00Z,18,90,607
2023-01-16T08:20:00Z,18,90,608
2023-01-16T08:30:00Z,18,90,608
2023-01-16T08:40:00Z,19,90,608
2023-01-16T08:50:00Z,19,90,608
2023-01-16T09:00:00Z,19,90,608
2023-01-16T09:10:00Z,19,90,608
2023-01-16T09:20:00Z,19,90,607
2023-01-16T09:30:00Z,19,90,606
2023-01-16T09:40:00Z,19,90,605
2023-01-16T09:50:00Z,19,90,605
2023-01-16T10:00:00Z,19,90,605
2023-01-16T10:10:00Z,19,90,605
2023-01-16T10:20:00Z,19,90,605
2023-01-16T10:30:00Z,19,90,605
2023-01-16T10:40:00Z,19,90,605
2023-01-16T10:50:00Z,18,90,605
2023-01-16T11:00:00Z,18,90,605
2023-01-16T11:10:00Z,18,90,605
2023-01-16T11:20:00Z,18,90,605
2023-01-16T11:30:00Z,18,90,606
2023-01-16T11:40:00Z,18,90,606
2023-01-16T11:50:00Z,18,90,607
2023-01-16T12:00:00Z,18,90,607
2023-01-16T12:10:00Z,17,90,607
2023-01-16T12:20:00Z,17,90,607
2023-01-16T12:30:00Z,11,90,607
2023-01-16T12:40:00Z,17,90,606
2023-01-16T12:50:00Z,17,90,606
2023-01-16T13:00:00Z,17,90,606
2023-01-16T13:10:00Z,17,90,606
2023-01-16T13:20:00Z,17,90,606
2023-01-16T13:30:00Z,17,90,606
2023-01-16T13:40:00Z,17,90,606
2023-01-16T13:50:00Z,17,90,606
2023-01-16T14:00:00Z,17,90,606
2023-01-16T14:10:00Z,17,90,606
2023-01-16T14:20:00Z,17,90,606
2023-01-16T14:30:00Z,17,90,606
2023-01-16T14:40:00Z,21,90,606
2023-01-16T14:50:00Z,17,90,605
2023-01-16T15:00:00Z,17,90,605
2023-01-16T15:10:00Z,17,91,605
2023-01-16T15:20:00Z,18,91,605
2023-01-16T15:30:00Z,18,91,605
2023-01-16T15:40:00Z,19,91,605
2023-01-16T15:50:00Z,21,91,605
2023-01-16T16:00:00Z,23,91,605
2023-01-16T16:10:00Z,24,117,606
2023-01-16T16:20:00Z,25,91,606
2023-01-16T16:30:00Z,27,91,606
2023-01-16T16:40:00Z,30,90,605
2023-01-16T16:50:00Z,38,90,605
2023-01-16T17:00:00Z,37,90,605
2023-01-16T17:10:00Z,36,90,605
